density,agents,seed,method,success,expansions,cost
0.1,14,9,mlp,1,69,78
0.1,14,10,cardinal,0,8000,
0.1,14,10,linear,0,8000,
0.1,14,10,mlp,0,8000,
0.1,14,11,cardinal,1,1563,78
0.1,14,11,linear,1,334,78
0.1,14,11,mlp,1,1788,78
0.1,14,12,cardinal,1,110,89
0.1,14,12,linear,1,101,89
0.1,14,12,mlp,1,2407,89
0.1,14,13,cardinal,1,324,91
0.1,14,13,linear,1,228,91
0.1,14,13,mlp,1,614,91
0.1,14,14,cardinal,1,16,86
0.1,14,14,linear,1,19,86
0.1,14,14,mlp,1,22,86
0.1,14,15,cardinal,1,70,75
0.1,14,15,linear,1,40,75
0.1,14,15,mlp,1,38,75
0.1,14,16,cardinal,1,65,95
0.1,14,16,linear,1,59,95
0.1,14,16,mlp,1,2284,95
0.1,14,17,cardinal,1,200,87
0.1,14,17,linear,1,139,87
0.1,14,17,mlp,1,922,87
0.1,14,18,cardinal,1,330,81
0.1,14,18,linear,1,62,81
0.1,14,18,mlp,1,212,81
0.1,14,19,cardinal,1,35,82
0.1,14,19,linear,1,30,82
0.1,14,19,mlp,1,71,82
0.1,14,20,cardinal,1,156,62
0.1,14,20,linear,1,75,62
0.1,14,20,mlp,1,95,62
0.1,14,21,cardinal,1,909,85
0.1,14,21,linear,1,336,85
0.1,14,21,mlp,1,1202,85
0.1,14,22,cardinal,1,70,75
0.1,14,22,linear,1,49,75
0.1,14,22,mlp,1,61,75
0.1,14,23,cardinal,1,128,72
0.1,14,23,linear,1,66,72
0.1,14,23,mlp,1,145,72
0.1,14,24,cardinal,1,411,86
0.1,14,24,linear,1,87,86
0.1,14,24,mlp,1,121,86
0.1,14,25,cardinal,1,19,99
0.1,14,25,linear,1,24,99
0.1,14,25,mlp,1,26,99
0.1,14,26,cardinal,0,8000,
0.1,14,26,linear,1,1424,87
0.1,14,26,mlp,1,7747,87
0.1,14,27,cardinal,1,615,87
0.1,14,27,linear,1,689,87
0.1,14,27,mlp,0,8000,
0.1,14,28,cardinal,1,186,76
0.1,14,28,linear,1,152,76
0.1,14,28,mlp,1,530,76
0.1,14,29,cardinal,1,3766,69
0.1,14,29,linear,1,241,69
0.1,14,29,mlp,1,681,69
0.1,14,30,cardinal,1,641,76
0.1,14,30,linear,1,531,76
0.1,14,30,mlp,1,500,76
0.1,14,31,cardinal,1,51,80
0.1,14,31,linear,1,140,80
0.1,14,31,mlp,1,143,80
0.1,14,32,cardinal,1,16,83
0.1,14,32,linear,1,19,83
0.1,14,32,mlp,1,30,83
0.1,14,33,cardinal,0,8000,
0.1,14,33,linear,1,2143,78
0.1,14,33,mlp,0,8000,
0.1,14,34,cardinal,1,26,90
0.1,14,34,linear,1,29,90
0.1,14,34,mlp,1,52,90
0.1,14,35,cardinal,1,253,69
0.1,14,35,linear,1,175,69
0.1,14,35,mlp,1,222,69
0.1,14,36,cardinal,1,12,67
0.1,14,36,linear,1,25,67
0.1,14,36,mlp,1,19,67
0.1,14,37,cardinal,1,389,80
0.1,14,37,linear,1,428,80
0.1,14,37,mlp,1,400,80
0.1,14,38,cardinal,1,96,70
0.1,14,38,linear,1,50,70
0.1,14,38,mlp,1,47,70
0.1,14,39,cardinal,1,21,96
0.1,14,39,linear,1,16,96
0.1,14,39,mlp,1,22,96
0.1,14,40,cardinal,1,2617,96
0.1,14,40,linear,1,3988,96
0.1,14,40,mlp,0,8000,
0.1,14,41,cardinal,1,84,85
0.1,14,41,linear,1,45,85
0.1,14,41,mlp,1,31,85
0.1,14,42,cardinal,1,12,84
0.1,14,42,linear,1,12,84
0.1,14,42,mlp,1,13,84
0.1,14,43,cardinal,1,1661,74
0.1,14,43,linear,1,382,74
0.1,14,43,mlp,1,540,74
0.1,14,44,cardinal,1,195,87
0.1,14,44,linear,1,326,87
0.1,14,44,mlp,1,145,87
0.1,14,45,cardinal,1,327,85
0.1,14,45,linear,1,132,85
0.1,14,45,mlp,1,355,85
0.1,14,46,cardinal,1,37,95
0.1,14,46,linear,1,55,95
0.1,14,46,mlp,1,89,95
0.1,14,47,cardinal,1,30,92
0.1,14,47,linear,1,25,92
0.1,14,47,mlp,1,64,92
0.1,14,48,cardinal,1,71,78
0.1,14,48,linear,1,32,78
0.1,14,48,mlp,1,72,78
0.1,14,49,cardinal,1,88,87
0.1,14,49,linear,1,114,87
0.1,14,49,mlp,1,3949,87
0.1,14,50,cardinal,1,270,80
0.1,14,50,linear,1,368,80
0.1,14,50,mlp,1,312,80
0.1,14,51,cardinal,1,64,84
0.1,14,51,linear,1,63,84
0.1,14,51,mlp,1,975,84
0.1,14,52,cardinal,0,8000,
0.1,14,52,linear,1,938,88
0.1,14,52,mlp,1,4545,88
0.1,14,53,cardinal,1,7428,81
0.1,14,53,linear,1,605,81
0.1,14,53,mlp,1,2827,81
0.1,14,54,cardinal,0,8000,
0.1,14,54,linear,0,8000,
0.1,14,54,mlp,0,8000,
0.1,14,55,cardinal,1,135,81
0.1,14,55,linear,1,163,81
0.1,14,55,mlp,1,177,81
0.1,14,56,cardinal,1,3413,93
0.1,14,56,linear,1,547,93
0.1,14,56,mlp,0,8000,
0.1,14,57,cardinal,1,525,67
0.1,14,57,linear,1,44,67
0.1,14,57,mlp,1,600,67
0.1,14,58,cardinal,1,1114,95
0.1,14,58,linear,1,1118,95
0.1,14,58,mlp,1,1098,95
0.1,14,59,cardinal,1,269,90
0.1,14,59,linear,1,78,90
0.1,14,59,mlp,1,598,90
0.1,14,60,cardinal,1,257,89
0.1,14,60,linear,1,227,89
0.1,14,60,mlp,1,331,89
0.1,14,61,cardinal,1,6541,101
0.1,14,61,linear,1,3446,101
0.1,14,61,mlp,0,8000,
0.1,14,62,cardinal,0,8000,
0.1,14,62,linear,1,3034,99
0.1,14,62,mlp,0,8000,
0.1,14,63,cardinal,1,1030,71
0.1,14,63,linear,1,648,71
0.1,14,63,mlp,1,785,71
0.1,14,64,cardinal,1,721,80
0.1,14,64,linear,1,332,80
0.1,14,64,mlp,1,3894,80
0.1,14,65,cardinal,1,29,68
0.1,14,65,linear,1,35,68
0.1,14,65,mlp,1,111,68
0.1,14,66,cardinal,1,2945,98
0.1,14,66,linear,1,1135,98
0.1,14,66,mlp,0,8000,
0.1,14,67,cardinal,1,259,77
0.1,14,67,linear,1,244,77
0.1,14,67,mlp,1,378,77
0.1,14,68,cardinal,1,82,85
0.1,14,68,linear,1,65,85
0.1,14,68,mlp,1,133,85
0.1,14,69,cardinal,1,37,68
0.1,14,69,linear,1,16,68
0.1,14,69,mlp,1,16,68
0.1,14,70,cardinal,1,194,73
0.1,14,70,linear,1,152,73
0.1,14,70,mlp,1,1870,73
0.1,14,71,cardinal,1,47,77
0.1,14,71,linear,1,28,77
0.1,14,71,mlp,1,1024,77
0.1,14,72,cardinal,1,1973,83
0.1,14,72,linear,1,408,83
0.1,14,72,mlp,1,1118,83
0.1,14,73,cardinal,0,8000,
0.1,14,73,linear,1,3135,59
0.1,14,73,mlp,1,2221,59
0.1,14,74,cardinal,1,1153,67
0.1,14,74,linear,1,414,67
0.1,14,74,mlp,1,709,67
0.1,14,75,cardinal,1,13,71
0.1,14,75,linear,1,11,71
0.1,14,75,mlp,1,22,71
0.1,14,76,cardinal,1,3425,79
0.1,14,76,linear,1,840,79
0.1,14,76,mlp,1,1208,79
0.1,14,77,cardinal,1,11,75
0.1,14,77,linear,1,11,75
0.1,14,77,mlp,1,9,75
0.1,14,78,cardinal,1,897,83
0.1,14,78,linear,1,32,83
0.1,14,78,mlp,1,45,83
0.1,14,79,cardinal,1,289,78
0.1,14,79,linear,1,613,78
0.1,14,79,mlp,1,3497,78
0.2,6,0,cardinal,1,3,44
0.2,6,0,linear,1,3,44
0.2,6,0,mlp,1,5,44
0.2,6,1,cardinal,1,38,49
0.2,6,1,linear,1,32,49
0.2,6,1,mlp,1,65,49
0.2,6,2,cardinal,1,6,34
0.2,6,2,linear,1,6,34
0.2,6,2,mlp,1,6,34
0.2,6,3,cardinal,1,12,40
0.2,6,3,linear,1,11,40
0.2,6,3,mlp,1,9,40
0.2,6,4,cardinal,1,7,44
0.2,6,4,linear,1,7,44
0.2,6,4,mlp,1,9,44
0.2,6,5,cardinal,1,2,33
0.2,6,5,linear,1,3,33
0.2,6,5,mlp,1,2,33
0.2,6,6,cardinal,1,1,37
0.2,6,6,linear,1,1,37
0.2,6,6,mlp,1,1,37
0.2,6,7,cardinal,1,2,29
0.2,6,7,linear,1,2,29
0.2,6,7,mlp,1,2,29
0.2,6,8,cardinal,1,5,44
0.2,6,8,linear,1,5,44
0.2,6,8,mlp,1,5,44
0.2,6,9,cardinal,1,5,49
0.2,6,9,linear,1,5,49
0.2,6,9,mlp,1,4,49
0.2,6,10,cardinal,1,16,36
0.2,6,10,linear,1,16,36
0.2,6,10,mlp,1,17,36
0.2,6,11,cardinal,1,22,44
0.2,6,11,linear,1,20,44
0.2,6,11,mlp,1,22,44
0.2,6,12,cardinal,1,7,28
0.2,6,12,linear,1,7,28
0.2,6,12,mlp,1,5,28
0.2,6,13,cardinal,1,99,55
0.2,6,13,linear,1,99,55
0.2,6,13,mlp,1,99,55
0.2,6,14,cardinal,1,6,38
0.2,6,14,linear,1,6,38
0.2,6,14,mlp,1,6,38
0.2,6,15,cardinal,1,13,30
0.2,6,15,linear,1,13,30
0.2,6,15,mlp,1,13,30
0.2,6,16,cardinal,1,5,35
0.2,6,16,linear,1,6,35
0.2,6,16,mlp,1,5,35
0.2,6,17,cardinal,1,9,40
0.2,6,17,linear,1,9,40
0.2,6,17,mlp,1,7,40
0.2,6,18,cardinal,1,3,62
0.2,6,18,linear,1,4,62
0.2,6,18,mlp,1,3,62
0.2,6,19,cardinal,1,16,45
0.2,6,19,linear,1,18,45
0.2,6,19,mlp,1,15,45
0.2,6,20,cardinal,1,409,49
0.2,6,20,linear,1,189,49
0.2,6,20,mlp,1,318,49
0.2,6,21,cardinal,1,11,46
0.2,6,21,linear,1,11,46
0.2,6,21,mlp,1,11,46
0.2,6,22,cardinal,1,7,40
0.2,6,22,linear,1,7,40
0.2,6,22,mlp,1,9,40
0.2,6,23,cardinal,1,2,28
0.2,6,23,linear,1,2,28
0.2,6,23,mlp,1,2,28
0.2,6,24,cardinal,1,3,29
0.2,6,24,linear,1,3,29
0.2,6,24,mlp,1,3,29
0.2,6,25,cardinal,1,2,34
0.2,6,25,linear,1,2,34
0.2,6,25,mlp,1,2,34
0.2,6,26,cardinal,1,4,53
0.2,6,26,linear,1,4,53
0.2,6,26,mlp,1,4,53
0.2,6,27,cardinal,1,20,45
0.2,6,27,linear,1,20,45
0.2,6,27,mlp,1,20,45
0.2,6,28,cardinal,1,40,42
0.2,6,28,linear,1,46,42
0.2,6,28,mlp,1,51,42
0.2,6,29,cardinal,1,2,32
0.2,6,29,linear,1,2,32
0.2,6,29,mlp,1,2,32
0.2,6,30,cardinal,1,3,24
0.2,6,30,linear,1,3,24
0.2,6,30,mlp,1,3,24
0.2,6,31,cardinal,1,64,46
0.2,6,31,linear,1,65,46
0.2,6,31,mlp,1,78,46
0.2,6,32,cardinal,1,2,26
0.2,6,32,linear,1,2,26
0.2,6,32,mlp,1,2,26
0.2,6,33,cardinal,1,6,39
0.2,6,33,linear,1,6,39
0.2,6,33,mlp,1,6,39
0.2,6,34,cardinal,1,10,43
0.2,6,34,linear,1,10,43
0.2,6,34,mlp,1,9,43
0.2,6,35,cardinal,1,3,51
0.2,6,35,linear,1,3,51
0.2,6,35,mlp,1,2,51
0.2,6,36,cardinal,1,5,29
0.2,6,36,linear,1,5,29
0.2,6,36,mlp,1,9,29
0.2,6,37,cardinal,1,18,42
0.2,6,37,linear,1,18,42
0.2,6,37,mlp,1,20,42
0.2,6,38,cardinal,1,56,38
0.2,6,38,linear,1,82,38
0.2,6,38,mlp,1,64,38
0.2,6,39,cardinal,1,5,43
0.2,6,39,linear,1,5,43
0.2,6,39,mlp,1,5,43
0.2,6,40,cardinal,1,74,47
0.2,6,40,linear,1,53,47
0.2,6,40,mlp,1,71,47
0.2,6,41,cardinal,1,10,50
0.2,6,41,linear,1,10,50
0.2,6,41,mlp,1,18,50
0.2,6,42,cardinal,1,1,25
0.2,6,42,linear,1,1,25
0.2,6,42,mlp,1,1,25
0.2,6,43,cardinal,1,3,32
0.2,6,43,linear,1,3,32
0.2,6,43,mlp,1,3,32
0.2,6,44,cardinal,1,10,44
0.2,6,44,linear,1,10,44
0.2,6,44,mlp,1,8,44
0.2,6,45,cardinal,1,9,39
0.2,6,45,linear,1,10,39
0.2,6,45,mlp,1,11,39
0.2,6,46,cardinal,1,10,51
0.2,6,46,linear,1,9,51
0.2,6,46,mlp,1,15,51
0.2,6,47,cardinal,1,2,36
0.2,6,47,linear,1,2,36
0.2,6,47,mlp,1,2,36
0.2,6,48,cardinal,1,27,50
0.2,6,48,linear,1,32,50
0.2,6,48,mlp,1,22,50
0.2,6,49,cardinal,1,2,39
0.2,6,49,linear,1,2,39
0.2,6,49,mlp,1,2,39
0.2,6,50,cardinal,1,10,31
0.2,6,50,linear,1,10,31
0.2,6,50,mlp,1,10,31
0.2,6,51,cardinal,1,1,25
0.2,6,51,linear,1,1,25
0.2,6,51,mlp,1,1,25
0.2,6,52,cardinal,1,4,31
0.2,6,52,linear,1,4,31
0.2,6,52,mlp,1,4,31
0.2,6,53,cardinal,1,7,33
0.2,6,53,linear,1,7,33
0.2,6,53,mlp,1,15,33
0.2,6,54,cardinal,1,2098,50
0.2,6,54,linear,1,645,50
0.2,6,54,mlp,1,1428,50
0.2,6,55,cardinal,1,7,35
0.2,6,55,linear,1,7,35
0.2,6,55,mlp,1,7,35
0.2,6,56,cardinal,1,3,43
0.2,6,56,linear,1,5,43
0.2,6,56,mlp,1,3,43
0.2,6,57,cardinal,1,4,37
0.2,6,57,linear,1,4,37
0.2,6,57,mlp,1,4,37
0.2,6,58,cardinal,1,1,44
0.2,6,58,linear,1,1,44
0.2,6,58,mlp,1,1,44
0.2,6,59,cardinal,1,10,49
0.2,6,59,linear,1,10,49
0.2,6,59,mlp,1,12,49
0.2,6,60,cardinal,1,3,30
0.2,6,60,linear,1,3,30
0.2,6,60,mlp,1,3,30
0.2,6,61,cardinal,1,11,36
0.2,6,61,linear,1,11,36
0.2,6,61,mlp,1,11,36
0.2,6,62,cardinal,1,5,41
0.2,6,62,linear,1,5,41
0.2,6,62,mlp,1,7,41
0.2,6,63,cardinal,1,3,31
0.2,6,63,linear,1,3,31
0.2,6,63,mlp,1,3,31
0.2,6,64,cardinal,1,59,57
0.2,6,64,linear,1,43,57
0.2,6,64,mlp,1,55,57
0.2,6,65,cardinal,1,68,58
0.2,6,65,linear,1,50,58
0.2,6,65,mlp,1,77,58
0.2,6,66,cardinal,1,44,58
0.2,6,66,linear,1,41,58
0.2,6,66,mlp,1,60,58
0.2,6,67,cardinal,1,233,54
0.2,6,67,linear,1,226,54
0.2,6,67,mlp,1,415,54
0.2,6,68,cardinal,1,42,28
0.2,6,68,linear,1,41,28
0.2,6,68,mlp,1,44,28
0.2,6,69,cardinal,1,21,40
0.2,6,69,linear,1,20,40
0.2,6,69,mlp,1,62,40
0.2,6,70,cardinal,1,27,49
0.2,6,70,linear,1,21,49
0.2,6,70,mlp,1,39,49
0.2,6,71,cardinal,1,3,38
0.2,6,71,linear,1,3,38
0.2,6,71,mlp,1,3,38
0.2,6,72,cardinal,1,4,38
0.2,6,72,linear,1,4,38
0.2,6,72,mlp,1,4,38
0.2,6,73,cardinal,1,600,48
0.2,6,73,linear,1,158,48
0.2,6,73,mlp,1,593,48
0.2,6,74,cardinal,1,4,38
0.2,6,74,linear,1,4,38
0.2,6,74,mlp,1,4,38
0.2,6,75,cardinal,1,6,39
0.2,6,75,linear,1,6,39
0.2,6,75,mlp,1,6,39
0.2,6,76,cardinal,1,25,47
0.2,6,76,linear,1,26,47
0.2,6,76,mlp,1,37,47
0.2,6,77,cardinal,1,5,38
0.2,6,77,linear,1,6,38
0.2,6,77,mlp,1,6,38
0.2,6,78,cardinal,1,4,34
0.2,6,78,linear,1,4,34
0.2,6,78,mlp,1,4,34
0.2,6,79,cardinal,1,2,34
0.2,6,79,linear,1,2,34
0.2,6,79,mlp,1,2,34
0.2,8,0,cardinal,1,8,58
0.2,8,0,linear,1,9,58
0.2,8,0,mlp,1,10,58
0.2,8,1,cardinal,1,42,64
0.2,8,1,linear,1,55,64
0.2,8,1,mlp,1,106,64
0.2,8,2,cardinal,1,19,43
0.2,8,2,linear,1,26,43
0.2,8,2,mlp,1,27,43
0.2,8,3,cardinal,1,18,51
0.2,8,3,linear,1,12,51
0.2,8,3,mlp,1,16,51
0.2,8,4,cardinal,1,14,67
0.2,8,4,linear,1,11,67
0.2,8,4,mlp,1,15,67
0.2,8,5,cardinal,1,22,46
0.2,8,5,linear,1,18,46
0.2,8,5,mlp,1,18,46
0.2,8,6,cardinal,1,10,54
0.2,8,6,linear,1,9,54
0.2,8,6,mlp,1,12,54
0.2,8,7,cardinal,1,3,42
0.2,8,7,linear,1,3,42
0.2,8,7,mlp,1,3,42
0.2,8,8,cardinal,1,74,59
0.2,8,8,linear,1,63,59
0.2,8,8,mlp,1,51,59
0.2,8,9,cardinal,1,18,62
0.2,8,9,linear,1,11,62
0.2,8,9,mlp,1,15,62
0.2,8,10,cardinal,1,2325,59
0.2,8,10,linear,1,211,59
0.2,8,10,mlp,1,1501,59
0.2,8,11,cardinal,1,166,60
0.2,8,11,linear,1,85,60
0.2,8,11,mlp,1,284,60
0.2,8,12,cardinal,1,12,38
0.2,8,12,linear,1,12,38
0.2,8,12,mlp,1,22,38
0.2,8,13,cardinal,1,1991,77
0.2,8,13,linear,1,3204,77
0.2,8,13,mlp,1,3486,77
0.2,8,14,cardinal,1,21,49
0.2,8,14,linear,1,18,49
0.2,8,14,mlp,1,14,49
0.2,8,15,cardinal,1,181,42
0.2,8,15,linear,1,216,42
0.2,8,15,mlp,1,304,42
0.2,8,16,cardinal,1,7,45
0.2,8,16,linear,1,8,45
0.2,8,16,mlp,1,7,45
0.2,8,17,cardinal,1,17,53
0.2,8,17,linear,1,16,53
0.2,8,17,mlp,1,20,53
0.2,8,18,cardinal,1,6,74
0.2,8,18,linear,1,5,74
0.2,8,18,mlp,1,6,74
0.2,8,19,cardinal,1,74,60
0.2,8,19,linear,1,41,60
0.2,8,19,mlp,1,46,60
0.2,8,20,cardinal,1,1524,69
0.2,8,20,linear,1,484,69
0.2,8,20,mlp,1,2723,69
0.2,8,21,cardinal,1,69,65
0.2,8,21,linear,1,68,65
0.2,8,21,mlp,1,62,65
0.2,8,22,cardinal,1,12,60
0.2,8,22,linear,1,16,60
0.2,8,22,mlp,1,21,60
0.2,8,23,cardinal,1,4,38
0.2,8,23,linear,1,4,38
0.2,8,23,mlp,1,4,38
0.2,8,24,cardinal,1,81,44
0.2,8,24,linear,1,117,44
0.2,8,24,mlp,1,129,44
0.2,8,25,cardinal,1,2,45
0.2,8,25,linear,1,2,45
0.2,8,25,mlp,1,2,45
0.2,8,26,cardinal,1,41,79
0.2,8,26,linear,1,46,79
0.2,8,26,mlp,1,76,79
0.2,8,27,cardinal,1,22,56
0.2,8,27,linear,1,22,56
0.2,8,27,mlp,1,34,56
0.2,8,28,cardinal,1,123,55
0.2,8,28,linear,1,130,55
0.2,8,28,mlp,1,165,55
0.2,8,29,cardinal,1,6,42
0.2,8,29,linear,1,6,42
0.2,8,29,mlp,1,7,42
0.2,8,30,cardinal,1,6,29
0.2,8,30,linear,1,6,29
0.2,8,30,mlp,1,6,29
0.2,8,31,cardinal,1,65,56
0.2,8,31,linear,1,74,56
0.2,8,31,mlp,1,86,56
0.2,8,32,cardinal,1,3,44
0.2,8,32,linear,1,3,44
0.2,8,32,mlp,1,3,44
0.2,8,33,cardinal,1,7,51
0.2,8,33,linear,1,6,51
0.2,8,33,mlp,1,7,51
0.2,8,34,cardinal,1,14,49
0.2,8,34,linear,1,14,49
0.2,8,34,mlp,1,13,49
0.2,8,35,cardinal,1,64,67
0.2,8,35,linear,1,37,67
0.2,8,35,mlp,1,79,67
0.2,8,36,cardinal,1,11,38
0.2,8,36,linear,1,11,38
0.2,8,36,mlp,1,19,38
0.2,8,37,cardinal,1,84,52
0.2,8,37,linear,1,80,52
0.2,8,37,mlp,1,86,52
0.2,8,38,cardinal,0,8000,
0.2,8,38,linear,0,8000,
0.2,8,38,mlp,0,8000,
0.2,8,39,cardinal,1,8,50
0.2,8,39,linear,1,8,50
0.2,8,39,mlp,1,8,50
0.2,8,40,cardinal,1,75,51
0.2,8,40,linear,1,54,51
0.2,8,40,mlp,1,107,51
0.2,8,41,cardinal,1,66,67
0.2,8,41,linear,1,51,67
0.2,8,41,mlp,1,155,67
0.2,8,42,cardinal,1,3,36
0.2,8,42,linear,1,3,36
0.2,8,42,mlp,1,3,36
0.2,8,43,cardinal,1,4,40
0.2,8,43,linear,1,4,40
0.2,8,43,mlp,1,4,40
0.2,8,44,cardinal,1,19,53
0.2,8,44,linear,1,18,53
0.2,8,44,mlp,1,28,53
0.2,8,45,cardinal,1,1895,59
0.2,8,45,linear,1,278,59
0.2,8,45,mlp,1,1458,59
0.2,8,46,cardinal,1,234,68
0.2,8,46,linear,1,147,68
0.2,8,46,mlp,1,532,68
0.2,8,47,cardinal,1,3,54
0.2,8,47,linear,1,3,54
0.2,8,47,mlp,1,3,54
0.2,8,48,cardinal,1,22,60
0.2,8,48,linear,1,30,60
0.2,8,48,mlp,1,23,60
0.2,8,49,cardinal,1,37,62
0.2,8,49,linear,1,26,62
0.2,8,49,mlp,1,59,62
0.2,8,50,cardinal,1,10,35
0.2,8,50,linear,1,10,35
0.2,8,50,mlp,1,10,35
0.2,8,51,cardinal,1,1,36
0.2,8,51,linear,1,1,36
0.2,8,51,mlp,1,1,36
0.2,8,52,cardinal,1,15,46
0.2,8,52,linear,1,13,46
0.2,8,52,mlp,1,18,46
0.2,8,53,cardinal,1,22,41
0.2,8,53,linear,1,28,41
0.2,8,53,mlp,1,32,41
0.2,8,54,cardinal,0,8000,
0.2,8,54,linear,0,8000,
0.2,8,54,mlp,0,8000,
0.2,8,55,cardinal,1,9,51
0.2,8,55,linear,1,9,51
0.2,8,55,mlp,1,9,51
0.2,8,56,cardinal,1,16,53
0.2,8,56,linear,1,15,53
0.2,8,56,mlp,1,19,53
0.2,8,57,cardinal,1,82,56
0.2,8,57,linear,1,153,56
0.2,8,57,mlp,1,297,56
0.2,8,58,cardinal,1,3,54
0.2,8,58,linear,1,3,54
0.2,8,58,mlp,1,5,54
0.2,8,59,cardinal,1,41,56
0.2,8,59,linear,1,33,56
0.2,8,59,mlp,1,41,56
0.2,8,60,cardinal,1,4,41
0.2,8,60,linear,1,4,41
0.2,8,60,mlp,1,4,41
0.2,8,61,cardinal,1,628,47
0.2,8,61,linear,1,65,47
0.2,8,61,mlp,1,104,47
0.2,8,62,cardinal,1,29,57
0.2,8,62,linear,1,29,57
0.2,8,62,mlp,1,51,57
0.2,8,63,cardinal,1,7,46
0.2,8,63,linear,1,7,46
0.2,8,63,mlp,1,7,46
0.2,8,64,cardinal,1,62,70
0.2,8,64,linear,1,65,70
0.2,8,64,mlp,1,65,70
0.2,8,65,cardinal,0,8000,
0.2,8,65,linear,0,8000,
0.2,8,65,mlp,0,8000,
0.2,8,66,cardinal,0,8000,
0.2,8,66,linear,1,3302,94
0.2,8,66,mlp,0,8000,
0.2,8,67,cardinal,1,3829,70
0.2,8,67,linear,1,2430,70
0.2,8,67,mlp,0,8000,
0.2,8,68,cardinal,1,42,33
0.2,8,68,linear,1,41,33
0.2,8,68,mlp,1,44,33
0.2,8,69,cardinal,1,99,47
0.2,8,69,linear,1,23,47
0.2,8,69,mlp,1,150,47
0.2,8,70,cardinal,1,698,69
0.2,8,70,linear,1,485,69
0.2,8,70,mlp,1,2148,69
0.2,8,71,cardinal,1,4,48
0.2,8,71,linear,1,4,48
0.2,8,71,mlp,1,4,48
0.2,8,72,cardinal,1,13,53
0.2,8,72,linear,1,13,53
0.2,8,72,mlp,1,15,53
0.2,8,73,cardinal,0,8000,
0.2,8,73,linear,1,3578,63
0.2,8,73,mlp,0,8000,
0.2,8,74,cardinal,1,37,53
0.2,8,74,linear,1,47,53
0.2,8,74,mlp,1,118,53
0.2,8,75,cardinal,1,523,63
0.2,8,75,linear,1,619,63
0.2,8,75,mlp,1,1388,63
0.2,8,76,cardinal,1,74,58
0.2,8,76,linear,1,78,58
0.2,8,76,mlp,1,90,58
0.2,8,77,cardinal,1,39,48
0.2,8,77,linear,1,60,48
0.2,8,77,mlp,1,56,48
0.2,8,78,cardinal,1,10,43
0.2,8,78,linear,1,10,43
0.2,8,78,mlp,1,10,43
0.2,8,79,cardinal,1,5,56
0.2,8,79,linear,1,7,56
0.2,8,79,mlp,1,7,56
0.2,10,0,cardinal,1,68,77
0.2,10,0,linear,1,53,77
0.2,10,0,mlp,1,252,77
0.2,10,1,cardinal,1,371,80
0.2,10,1,linear,1,95,80
0.2,10,1,mlp,1,607,80
0.2,10,2,cardinal,1,417,55
0.2,10,2,linear,1,108,55
0.2,10,2,mlp,1,503,55
0.2,10,3,cardinal,1,21,58
0.2,10,3,linear,1,15,58
0.2,10,3,mlp,1,21,58
0.2,10,4,cardinal,1,189,77
0.2,10,4,linear,1,59,77
0.2,10,4,mlp,1,197,77
0.2,10,5,cardinal,1,456,68
0.2,10,5,linear,1,347,68
0.2,10,5,mlp,1,614,68
0.2,10,6,cardinal,1,16,60
0.2,10,6,linear,1,18,60
0.2,10,6,mlp,1,19,60
0.2,10,7,cardinal,1,4,52
0.2,10,7,linear,1,4,52
0.2,10,7,mlp,1,4,52
0.2,10,8,cardinal,1,93,71
0.2,10,8,linear,1,67,71
0.2,10,8,mlp,1,134,71
0.2,10,9,cardinal,1,30,78
0.2,10,9,linear,1,19,78
0.2,10,9,mlp,1,39,78
0.2,10,10,cardinal,0,8000,
